"name","demand","degree","strength","closeness","betweenness","eccentricity","tank_distance"
"10375",0.17528034,2,287.133,1.76683388371963e-09,14996,336,118
"10376",0.12766349,1,78.082,1.76318617415674e-09,0,337,119
"10377",0.07103745,1,87.11,1.67883252572379e-09,0,349,131
"10378",0.11632731,1,59.768,1.67998895615671e-09,0,349,131
"10379",2.22020883,3,2447.242,1.70445521139489e-09,1859366,340,122
"1038",0.73084335,2,776.242,2.32258481268076e-09,338106,300,83
"10381",0.03707006,1,75.617,1.68996246020752e-09,0,348,130
"10382",0.14652054,1,58.777,1.69068399456822e-09,0,348,130
"10383",0,2,294.469,1.69614877999525e-09,1799996,341,123
"10384",0.23988759,2,144.976,1.716224445239e-09,74960,348,130
"10385",0.57674889,3,140.435,1.71448588263018e-09,59974,349,131
"10386",0.72519332,2,102.13,1.71332488730621e-09,14995,350,132
"10387",0.57674889,2,183.896,1.70727755089589e-09,0,351,133
"10388",0.42830446,2,164.241,1.7112019507941e-09,14994,350,132
"10389",2.07667537,3,1422.042,1.69192564146691e-09,1786031,342,124
"1039",0.11997132,2,110.21,2.3031948042041e-09,197388,304,87
"10391",0.38743643,2,326.216,1.68843209667582e-09,1667120,343,125
"10392",0.47977517,2,375.489,1.74727999802217e-09,149870,343,125
"10393",0,2,254.292,1.75915368053433e-09,239696,341,123
"10394",0,2,60.868,1.75683404443894e-09,224730,342,124
"10395",0.45607979,3,132.28,1.75633907759487e-09,209780,343,125
"10396",0.51134165,2,105.805,1.75329457652151e-09,89916,344,126
"10397",0.45607979,2,89.644,1.73398550081808e-09,24,350,132
"10398",0.40081792,2,140.893,1.73344481446197e-09,24,350,132
"10399",1.11972446,2,235.976,1.74618595748113e-09,0,346,128
"104",0.46341024,2,348.957,1.85286594688071e-09,819343,369,152
"1040",0.23994264,2,119.08,2.30545491132895e-09,206523,303,86
"10400",1.18686942,2,223.501,1.7434086705457e-09,1,347,129
"10401",0.10312205,3,185.039,1.65969070796412e-09,1534185,348,130
"10402",0.21279636,2,268.07,1.64083690750642e-09,1057810,351,133
"10403",0,2,283.343,1.65820225750581e-09,1132097,349,131
"10405",0.14988851,2,415.766,1.65766969444214e-09,372402,349,131
"10406",2.8640047,3,1461.242,1.67824129354327e-09,1652670,344,126
"10407",0.30603634,2,254.672,1.67532794087973e-09,1593230,345,127
"10408",0.3369897,3,515.909,1.63747911981954e-09,1043354,352,134
"10409",0.03757038,2,198.558,1.636199346352e-09,909245,354,136
"1041",0.48627106,3,197.862,2.30928352043917e-09,217948,302,85
"10410",0.33752919,3,474.152,1.6414815969907e-09,343025,351,133
"10411",0.06398683,2,96.193,1.6401011825979e-09,328061,352,134
"10412",0.51496373,4,176.423,1.63670768111464e-09,299317,354,136
"10413",0.66704066,2,643.215,1.63560094793633e-09,987,355,137
"10414",0.74004635,2,90.526,1.6082094638333e-09,15167,359,141
"10415",0.08146482,2,309.465,1.63336165893118e-09,89581,355,137
"10416",0.28668562,3,252.33,1.61654533501401e-09,104932,359,141
"10417",0.21743515,2,286.81,1.61671495600073e-09,119912,358,140
"10418",0.55850922,2,119.048,1.60139789895894e-09,30135,362,144
"10419",0.56622496,3,844.307,1.62341613296328e-09,59869,357,139
"1042",0.48834643,2,224.635,2.3105029429955e-09,211611,301,84
"10420",0.31093874,2,252.426,1.62126758001875e-09,44821,358,140
"10421",0.57343927,4,967.787,1.61354290616506e-09,30020,359,141
"10422",0,1,23.217,1.61263696777706e-09,0,360,142
"10423",0.13871529,1,113.661,1.60911747922608e-09,0,360,142
"10424",0.15615145,2,172.908,1.61032451837419e-09,29983,360,142
"10425",0.13394003,2,57.254,1.60794821378504e-09,14997,362,144
"10426",0.19978464,2,132.117,1.60902168596104e-09,29985,361,143
"10427",0.11212343,2,33.323,1.60980135692186e-09,14995,361,143
"10428",0.06809541,2,120.18,1.60903037269121e-09,6,362,144
"10429",0.65307939,2,878.261,1.70237549923446e-09,552,380,163
"1043",0.47892754,3,697.48,2.32079061405345e-09,236918,300,83
"10430",0.0774527,2,296.899,1.7303789873744e-09,75122,378,161
"10431",0.15231361,2,202.603,1.71171888073597e-09,3,383,166
"10432",0.15231361,2,199.056,1.71530527885174e-09,14993,382,165
"10433",0.06678272,2,159.162,1.71240773812493e-09,29986,383,166
"10434",0.27860656,2,292.831,1.72187698754984e-09,2577,384,167
"10435",0.17944906,2,126.25,1.73923390945097e-09,84285,382,165
"10436",0.21596894,2,76.817,1.73709124044236e-09,35824,385,168
"10437",0.21596894,2,118.543,1.73552425489788e-09,21187,384,167
"10438",0.21596894,2,479.14,1.73187622157285e-09,6565,383,166
"10439",0.25947228,2,253.511,1.75133148597314e-09,0,385,168
"1044",0.30707238,3,515.084,2.33798110472532e-09,243402,299,82
"10440",0.17275982,2,115.678,1.7273941012887e-09,16042,383,166
"10441",0.17275982,2,138.098,1.72397741896910e-09,1355,384,167
"10442",0.17275982,2,96.633,1.72562560741601e-09,1502,385,168
"10443",0.46855844,2,484.233,1.7590624825067e-09,118904,378,161
"10444",0.46855844,2,431.429,1.74760064685971e-09,104115,379,162
"10445",0.46855844,2,256.166,1.73955564703291e-09,89356,380,163
"10446",0.46855844,2,129.105,1.7361346294263e-09,74609,381,164
"10447",0.46855844,2,94.679,1.73381488354952e-09,59869,382,165
"10448",0.46855844,2,149.01,1.7319414009205e-09,45156,383,166
"10449",0.67687108,2,408.332,1.72996086842964e-09,208,379,162
"1045",0,2,243.848,2.31514074525849e-09,4418291,300,83
"10450",0.34392371,2,180.279,1.74110945942752e-09,104338,381,164
"10451",0.34392371,2,295.993,1.74701159721733e-09,119106,380,163
"10452",0.34392371,2,358.059,1.75447612784324e-09,133898,379,162
"10453",0.34392371,2,242.483,1.76334751838698e-09,148725,378,161
"10454",0.53436579,2,309.633,1.73912222359671e-09,14996,383,166
"10455",0.2671829,1,46.885,1.73699830019357e-09,0,384,167
"10456",0.26274888,2,111.611,1.77531549453744e-09,233933,381,164
"10457",0.26274888,2,84.057,1.77394925639303e-09,219082,382,165
"10458",0.26274888,2,103.602,1.77139039231329e-09,204234,383,166
"10459",0.26274888,2,132.792,1.7691220917118e-09,189389,384,167
"1046",0.35394698,4,179.524,2.31707354849467e-09,6924341,299,82
"10460",0.26274888,2,208.742,1.7652283832076e-09,174552,385,168
"10461",0.26274888,2,248.324,1.75948757014855e-09,159733,386,169
"10462",0.26274888,2,190.764,1.75384910411025e-09,144946,387,170
"10463",0.26274888,2,199.229,1.75080484820316e-09,130183,387,170
"10464",0.26274888,2,260.723,1.74484945973739e-09,115425,386,169
"10465",0.26274888,2,277.91,1.73909187102783e-09,100677,385,168
"10466",0.26274888,2,180.235,1.73246912820967e-09,85951,384,167
"10467",0.26274888,2,175.711,1.73110282000481e-09,71238,383,166
"10468",0.31222325,2,99.55,1.7870224798984e-09,104930,377,160
"10469",0.31222325,2,360.646,1.78421524069017e-09,89946,378,161
"1047",0.14429772,2,73.326,2.31511726845956e-09,2182103,300,83
"10470",0.31222325,2,509.614,1.7699285017964e-09,74960,379,162
"10471",0.31222325,2,374.204,1.7602287312288e-09,59972,380,163
"10472",0,2,72.787,1.77653057330936e-09,113638,378,161
"10473",0.25347804,2,176.43,1.77237292073581e-09,43888,381,164
"10474",0.24171015,2,249.271,1.77097574770369e-09,17381,384,167
"10475",0.24171015,2,755.148,1.77442238179412e-09,22939,385,168
"10476",0.24171015,2,581.561,1.79902771892905e-09,35963,384,167
"10477",0.24171015,2,66.369,1.80025132365203e-09,50662,383,166
"10479",0.48935144,2,144.876,1.76902105603465e-09,9361,384,167
"1048",0.97977241,2,601.355,2.27573829044193e-09,739564,300,83
"10480",0.48935144,2,819.012,1.76898491176812e-09,14855,385,168
"10481",0.48935144,2,869.196,1.80039861628868e-09,27814,384,167
"10482",0.48935144,2,265.72,1.80679366126449e-09,42501,383,166
"10483",0.20520461,2,348.656,1.75358178519548e-09,11941,378,161
"10484",0.20520461,2,276.502,1.7532469765398e-09,11040,379,162
"10485",0.20520461,2,257.123,1.75627554266169e-09,18040,380,163
"10486",0.20520461,2,137.686,1.76123287144118e-09,32815,379,162
"10487",0.11805019,2,90.111,1.76933905746988e-09,240,377,160
"10488",0.11805019,2,109.597,1.77115750568567e-09,14952,377,160
"10489",0.11805019,2,113.473,1.77440924590824e-09,29707,376,159
"1049",0,2,226.85,2.32456292914804e-09,6540987,298,81
"10490",0.11805019,2,175.98,1.77643685620418e-09,44579,375,158
"10491",0.16810356,2,104.276,1.76733861478637e-09,270982,382,165
"10492",0.16810356,2,200.004,1.76354113716709e-09,256220,383,166
"10493",0.38845371,2,141.337,1.78916907331722e-09,22931,374,157
"10494",0.12239864,2,43.109,1.79567126385378e-09,148327,374,157
"10495",0.3206964,2,189.849,1.79977724040311e-09,314348,372,155
"10496",0.39357198,2,359.471,1.8001614960311e-09,183052,370,153
"10497",0.3826579,2,302.747,1.8108502037281e-09,192241,371,154
"10498",0.3826579,2,164.278,1.81423750467587e-09,207069,370,153
"10499",0.3826579,2,156.66,1.81887619878124e-09,221906,369,152
"105",0.11966093,2,181.235,1.80092806368469e-09,45075,378,161
"1050",0.85530788,4,619.33,2.33358933891703e-09,7388122,297,80
"10500",0.12345688,2,126.031,1.78128255320725e-09,104930,374,157
"10501",0.1250799,2,153.499,1.77366058934904e-09,14995,377,160
"10502",0.1250799,2,118.182,1.7767162351591e-09,29984,376,159
"10504",0.16336748,2,90.544,1.7699441663944e-09,14995,377,160
"10505",0.14474253,2,238.344,1.76473188198741e-09,29983,380,163
"10506",0.06289916,2,182.512,1.76430190021852e-09,29985,381,164
"10507",0.06289916,2,148.309,1.76051605238706e-09,14996,382,165
"10508",0.06289916,2,75.377,1.75740926491332e-09,6,383,166
"10509",0.05810989,2,227.873,1.7884838413859e-09,311842,376,159
"1051",0.55020302,3,500.719,2.26407121892728e-09,30291,303,86
"10510",0.05810989,2,148.227,1.79380496474005e-09,326644,375,158
"10511",0.05810989,2,67.498,1.79553054047415e-09,341449,374,157
"10512",0.12195546,2,181.881,1.78725603478399e-09,49963,377,160
"10513",0.12195546,2,210.478,1.78753217484531e-09,51401,376,159
"10514",0.19753101,2,298.004,1.79216166172095e-09,18730,378,161
"10515",0.25470962,2,484.898,1.79285813541798e-09,477860,376,159
"10516",0.25470962,2,309.637,1.78397819524345e-09,463059,377,160
"10517",0.24882945,2,410.424,1.81032995061736e-09,17640,375,158
"10518",0.08061948,2,415.91,1.83402469970455e-09,564024,372,155
"10519",0.08061948,2,111.069,1.8366698518117e-09,578818,371,154
"1052",0.46081948,2,287.07,2.25943130129186e-09,13816,304,87
"10520",0.46341024,2,433.327,1.83817340625496e-09,804589,370,153
"10521",0.46341024,2,332.974,1.83120302554126e-09,789910,371,154
"10522",0.46341024,2,715.521,1.82183331865882e-09,775273,372,155
"10523",0.11966093,2,277.027,1.80619486285111e-09,59618,377,160
"10524",0.11966093,2,329.779,1.81410445961151e-09,74190,376,159
"10525",0.11966093,2,283.702,1.82204212936405e-09,88835,375,158
"10526",0.11966093,2,191.832,1.82790215692047e-09,103555,374,157
"10527",0.11966093,2,133.383,1.83147161131404e-09,118303,373,156
"10528",0.11966093,2,95.918,1.83450208775739e-09,133067,372,155
"10529",0.11966093,2,101.727,1.83623563632427e-09,147839,371,154
"1053",0.50043856,2,600.848,2.28997047788199e-09,38324,303,86
"10530",0.05755113,2,241.581,1.82190251418381e-09,583896,367,150
"10531",0.05755113,2,211.167,1.82782537032272e-09,598664,366,149
"10532",0.35970646,2,306.507,1.82230001822794e-09,33258,367,150
"10533",0.35970646,2,258.654,1.82191089961696e-09,32477,366,149
"10534",0.35970646,2,261.345,1.82168660538125e-09,31846,365,148
"10535",0.37208374,2,445.372,1.84824381857919e-09,664876,363,146
"10536",0.24575676,2,100.365,1.87918267554605e-09,781443,359,142
"10537",0.24575676,2,82.577,1.88140458982125e-09,795161,358,141
"10538",0.24575676,2,169.163,1.8831915998194e-09,808881,357,140
"10539",0.22511781,2,302.514,1.86056073197953e-09,26345,364,147
"1054",0.31837688,4,851.587,2.34948524477196e-09,7420708,296,79
"10540",0.22511781,2,189.283,1.86106874502402e-09,27160,365,148
"10541",0.22511781,2,64.95,1.86111977740033e-09,28089,365,148
"10542",0.22511781,2,133.161,1.861280992353e-09,29038,364,147
"10543",0.22511781,2,149.335,1.86416819506591e-09,36438,363,146
"10544",0.22511781,2,99.485,1.86732114213362e-09,50308,362,145
"10545",0.19859527,2,433.446,1.81763133869864e-09,322,366,149
"10546",0.19859527,2,229.491,1.82516001967031e-09,15225,365,148
"10547",0.24350804,2,365.432,1.83462303681747e-09,280976,367,150
"10548",0.24350804,2,343.406,1.84747530970601e-09,295827,366,149
"10549",0.24350804,2,136.194,1.85196664234772e-09,310720,365,148
"1055",0.28134223,2,85.097,2.34351058635529e-09,110908,298,81
"10550",0.24350804,2,130.861,1.85442406351699e-09,325612,364,147
"10551",0.11739045,2,287.487,1.85299495767728e-09,785193,368,151
"10552",0.14447644,2,192.834,1.86844104569406e-09,1688527,365,148
"10553",0.14447644,2,112.633,1.87334744018838e-09,1703265,364,147
"10554",0.35632209,2,336.989,1.84791617818725e-09,3687,366,149
"10555",0.1442842,2,171.21,1.87463162695624e-09,14917,363,146
"10556",0.1442842,2,123.724,1.87105174993497e-09,80,364,147
"10557",0.1442842,2,96.818,1.87070707062661e-09,157,364,147
"10558",0.1442842,2,82.621,1.87290671638452e-09,15148,363,146
"10559",0.09368698,2,133.244,1.87416387682798e-09,29986,359,142
"1056",0.0622459,2,72.486,2.34511192945189e-09,125878,297,80
"10560",0.09368698,2,121.187,1.87019066214361e-09,14995,360,143
"10561",0.15976265,2,186.357,1.87458743551851e-09,14993,358,141
"10562",0.03418411,2,294.631,1.89434446942013e-09,126138,359,142
"10563",0.03418411,2,157.657,1.89946054023137e-09,140865,358,141
"10564",0.04406134,2,159.881,1.85981258488821e-09,119912,367,150
"10565",0.06010542,2,126.272,1.84477112948234e-09,29987,371,154
"10566",0.06010542,2,124.12,1.84063739505323e-09,14996,372,155
"10567",0.14282684,2,204.745,1.84325532453861e-09,14992,370,153
"10568",0.37409493,2,296.395,1.89362088600204e-09,99999,357,140
"10569",0.37409493,2,319.763,1.8883141141359e-09,92734,358,141
"1057",0.10217123,2,134.797,2.34569496823345e-09,238352,297,80
"10570",0.37409493,2,265.442,1.88794093232437e-09,92024,359,142
"10571",0.15015785,2,182.86,1.92968972832661e-09,3281446,353,136
"10572",0.03346612,2,158.591,1.80987989932332e-09,23062,376,159
"10573",0.03346612,2,172.769,1.80549191395388e-09,8157,377,160
"10574",0.03346612,2,147.166,1.80333859760931e-09,90,377,160
"10575",0.03346612,2,193.233,1.80342331538607e-09,6927,376,159
"10576",0.14805435,2,212.608,1.9405187363522e-09,434565,351,134
"10577",0,2,211.147,1.92775124184448e-09,7176,351,134
"10578",0,2,211.613,1.92800666432421e-09,7783,352,135
"10579",0,2,222.671,1.93352283900805e-09,15601,351,134
"1058",0.24760551,2,359.649,2.34214381975202e-09,23118,300,83
"10580",0.07215306,2,130.186,1.92804881753024e-09,640,354,137
"10581",0.07215306,2,146.08,1.93143105857787e-09,14360,354,137
"10582",0.07215306,2,116.879,1.93555853959959e-09,28716,353,136
"10583",0.07215306,2,64.415,1.93763840604494e-09,43706,352,135
"10584",0.07215306,2,76.895,1.93918254622412e-09,58694,351,134
"10585",0.06205894,2,164.508,1.80880211134025e-09,62452,375,158
"10586",0.12226489,2,164.48,1.96193930436583e-09,659,349,132
"10587",0.12226489,2,158.723,1.9666200643481e-09,14303,348,131
"10588",0.12226489,2,191.976,1.97054102392694e-09,28638,347,130
"10589",0.50602685,2,305.553,1.99842093134539e-09,947531,344,127
"1059",0.29438841,4,837.735,2.3695647062765e-09,7684095,295,78
"10590",0.50602685,2,362.706,2.00563002150982e-09,961363,343,126
"10591",0.38449428,2,358.723,1.9487408193097e-09,815089,349,132
"10592",0.46413399,2,398.89,1.96499524443856e-09,36522,348,131
"10593",0.46413399,2,224.424,1.96569887478772e-09,38437,348,131
"10594",0.11609205,2,208.714,1.98213135112573e-09,582,346,129
"10595",0.11609205,2,199.021,1.98852068410403e-09,14413,345,128
"10596",0.11609205,2,181.038,1.99329975559665e-09,28825,344,127
"10597",0.45806757,2,167.395,2.02710995602346e-09,4047336,341,124
"10598",0.22887795,2,212.124,2.03043695984382e-09,29990,338,121
"10599",0.22887795,2,148.189,2.03714528413951e-09,44982,337,120
"106",0.21808959,2,297.05,1.81592857567529e-09,370238,372,155
"1060",0.60601104,3,340.478,2.27408273184151e-09,31066,304,87
"10601",0.43691642,2,377.923,1.98398319604251e-09,91612,344,127
"10602",0.43691642,2,258.492,1.97489027278921e-09,77787,345,128
"10603",0.42605732,2,296.087,1.98115554762841e-09,9517,345,128
"10604",0.42605732,2,300.848,1.97343847783013e-09,2289,346,129
"10605",0.42605732,2,289.32,1.9768585100975e-09,9450,346,129
"10606",0.42605732,2,367.167,1.98447444863192e-09,24272,345,128
"10607",0.08833553,2,101.346,2.00332202395481e-09,29985,345,128
"10608",0.08833553,2,84.074,2.00615613357842e-09,44974,344,127
"10609",0.12374955,2,115.926,1.99919885629159e-09,14994,345,128
"1061",0.31906338,2,263.296,2.27845247029643e-09,2583,304,87
"10610",0.12374955,2,64.045,1.99600857139169e-09,5,346,129
"10611",0.1486449,2,155.84,2.04043148715578e-09,4256800,338,121
"10613",0.1229622,2,59.907,1.79152031463153e-09,22972,377,160
"10614",0.1229622,2,122.3,1.79141392501009e-09,21783,378,161
"10615",0.58589456,2,893.701,1.80639947595168e-09,55667,379,162
"10616",0.58589456,2,799.827,1.78514664508642e-09,48751,378,161
"10617",0.58589456,2,126.381,1.78526008949497e-09,49636,377,160
"10619",0.31879955,2,153.428,1.77489053599802e-09,16071,381,164
"1062",0.43213923,2,366.608,2.27687464322734e-09,36619,303,86
"10620",0.31879955,2,515.851,1.77459552104676e-09,15269,382,165
"10621",0.31879955,2,742.804,1.78248842263418e-09,21888,383,166
"10622",0.31879955,2,370.454,1.79831373481209e-09,36169,382,165
"10623",0.31879955,2,124.812,1.79958501348514e-09,50862,381,164
"10624",0.31879955,2,151.38,1.80426812529293e-09,65566,380,163
"10625",0.09850919,2,63.539,1.80068040271847e-09,2368,381,164
"10626",0.03811547,2,218.401,1.80816891530078e-09,107439,383,166
"10627",0.43617918,2,372.973,1.80350697896062e-09,355570,373,156
"10628",0.29249955,2,162.596,1.7935986049129e-09,23988,376,159
"10629",0.29249955,2,102.739,1.79236670437603e-09,16225,377,160
"1063",0.73132879,3,753.119,2.31216896153852e-09,45478,301,84
"10630",0.29249955,2,78.537,1.79224166126916e-09,15479,378,161
"10631",0.36055175,2,192.717,1.79994151711833e-09,63041,377,160
"10632",0.36055175,2,147.334,1.80369965321144e-09,77721,376,159
"10633",0.13496488,2,22.925,1.81042804408928e-09,132703,376,159
"10634",0.13496488,2,68.252,1.81007578460493e-09,121368,376,159
"10635",0.13496488,2,137.963,1.80839050290644e-09,115733,375,158
"10636",0.38968222,2,203.139,1.81354337677495e-09,18427,373,156
"10637",0.32754135,2,321.182,1.82058201884452e-09,208142,380,163
"10638",0.32754135,2,338.905,1.82979006287068e-09,222946,379,162
"10639",0.32754135,2,172.934,1.83749324400029e-09,237888,378,161
"1064",0.24895761,2,123.889,2.31495941016889e-09,59844,302,85
"10640",0.04561912,2,138.745,1.83414026751402e-09,454855,377,160
"10641",0.04561912,2,144.25,1.83113971037298e-09,440951,376,159
"10642",0.12594406,2,142.494,1.82626445110588e-09,104860,361,144
"10643",0.36673355,2,572.897,1.84312750182095e-09,224507,359,142
"10644",0.21059625,2,498.541,1.85390028349141e-09,1552,354,137
"10646",0.66460014,2,560.534,1.8726715640464e-09,672,360,143
"10647",0.09473752,2,139.493,1.84649765573087e-09,792083,375,158
"10648",0.09473752,2,243.966,1.85152250332673e-09,806679,374,157
"10649",0.37809353,2,471.215,1.86258240060573e-09,45519,371,154
"1065",0.89236169,3,1101.176,2.31745563328235e-09,75390,300,83
"10650",0.37809353,2,279.068,1.8542690037806e-09,31762,372,155
"10651",0.37809353,2,205.211,1.84936746342434e-09,18028,373,156
"10652",0.37809353,2,201.838,1.84463583695539e-09,4313,374,157
"10653",0.12728913,2,138.511,1.83683555352875e-09,14995,376,159
"10654",0.12728913,2,74.126,1.83526283272361e-09,5,377,160
"10655",0.14233931,2,204.694,1.84433133858203e-09,29984,375,158
"10656",0.05273558,2,106.362,1.86325062083913e-09,952999,371,154
